(width (cm), height (cm), label (0-pichu, 1-pikachu))
16.866105280907732, 28.984730409305136, 0
19.213188999276543, 31.71415755285442, 0
19.510846016895872, 29.897476657136767, 0
18.341233265627693, 31.399261188293124, 0
19.209914415003638, 31.420355685575746, 0
19.574019952530243, 31.935886159584427, 0
21.35018601896744, 33.94708664610186, 0
17.96926166354966, 32.48406633310577, 0
20.554378047506688, 31.190868044454003, 0
20.860495554922544, 29.030638237258632, 0
20.411629224757448, 32.263992292489995, 0
20.01813734259072, 32.22092994622254, 0
18.424438779822488, 31.79940219340467, 0
21.23487155577698, 36.5105588800243, 1
19.639358214988224, 34.56117030001663, 0
21.65956855815321, 36.81907508404582, 1
23.631672104136165, 34.52980905331491, 1
19.64717255190365, 32.82976709158487, 0
26.388368121945867, 35.62090746957761, 1
18.836400960218388, 35.028108243261656, 0
23.79257560586339, 38.10372825362463, 1
20.098954730848863, 33.067467402673685, 0
22.943474306364404, 37.07911595862419, 1
21.735098682375444, 36.51127780882874, 1
17.905128921789093, 28.88813385482529, 0
18.16229126686346, 29.93643755301725, 0
23.792145242488125, 35.107650004447365, 1
20.323269906838078, 32.29574812465895, 0
17.672876665469843, 32.67247775608707, 0
23.63591632187622, 36.46821490673444, 1
21.457545842765146, 31.659809960209728, 0
21.58631807419169, 30.975094109600928, 0
20.286130095999752, 32.05337469378953, 0
24.004087953898246, 35.618803262029324, 1
24.923378667802954, 34.463907946680294, 1
25.15076144887497, 33.89409391341271, 1
24.87225986527509, 36.149522366845794, 1
22.15365577923418, 37.131777154514445, 1
23.10295249458573, 34.771846982043876, 1
24.77859198674412, 34.15166673260206, 1
18.929553010373773, 33.331523282909906, 0
25.311244044578427, 34.117212558131975, 1
25.557501503948984, 36.39246631338593, 1
20.795121649361587, 32.493051910886486, 0
22.121125492746756, 34.690328304537594, 1
20.282109030336354, 33.18796105898338, 0
20.118681851201636, 31.89116680793916, 0
19.245073847748515, 32.58876412530819, 0
23.541999631800756, 32.4751927528317, 0
23.213535136458052, 30.885396636777646, 0
19.299333494980544, 30.486337996080024, 0
19.332572350434354, 32.25325633655492, 0
24.385289647525166, 37.335669057387726, 1
23.114574183632723, 35.530813208835745, 1
24.587154114074174, 35.61397200548726, 1
25.23472228644244, 32.641361593924174, 1
25.813562951888365, 35.561029988644336, 1
19.69944356712352, 30.714803909172808, 0
23.6967469082275, 32.52744160379351, 0
19.689909518113225, 31.931042667213433, 0
23.22258522384455, 30.98700760873653, 0
20.101930916301317, 31.19190374413498, 0
24.47796159427686, 35.32146634770389, 1
18.990689973799388, 32.387963045016726, 0
21.959384499160468, 31.23956701424158, 0
25.567802785102412, 35.66631613405574, 1
20.008781128403864, 32.15292152986537, 0
22.819091361866796, 34.25516433025548, 1
20.191281253428173, 35.06966921830237, 0
23.506242342727596, 34.65976495915212, 1
19.592545899041802, 30.59392660926762, 0
25.116586706562245, 36.20121874558056, 1
24.387651550868913, 33.2827564295772, 1
18.989418138097026, 30.90556767082746, 0
24.609041154081922, 36.104823979389685, 1
23.417849657642716, 30.787174197048245, 0
24.59096971887165, 33.61859674823029, 1
21.19030359241021, 35.40347944144049, 0
27.194383786280955, 36.267507265697255, 1
24.111063562798908, 31.418267572382227, 1
22.493387946548573, 36.78517041843648, 1
20.579090632339703, 30.771060416224586, 0
25.023623126719983, 34.28266788814326, 1
20.240420339246214, 33.87654102727224, 1
21.069573240979203, 32.21936612110862, 0
25.20630552859312, 36.558816149350534, 1
25.102866296361412, 33.30022994232253, 1
23.619820901736276, 36.98566859418098, 1
24.68867147060795, 35.363481550256644, 1
22.980962976720388, 35.3191819848619, 1
20.216002852334192, 33.41610156154373, 1
23.729020953235672, 40.1471703193656, 1
25.82936770950206, 33.16210202637511, 1
26.525412887538252, 35.2192205449002, 1
22.42591934771403, 34.789785253591695, 1
25.276930013476704, 35.131360854176535, 1
18.659636883604406, 33.04492931889734, 0
25.17676132371397, 34.393601274285054, 1
18.583516818010633, 31.317010181098944, 0
24.601954468608902, 32.78817486174627, 1
