(width (cm), height (cm), label (0-pichu, 1-pikachu))
24.961373776424374, 33.9228476372155, 1
18.659636883604406, 33.04492931889734, 0
23.213535136458052, 30.885396636777646, 0
24.004087953898246, 35.618803262029324, 1
18.16229126686346, 29.93643755301725, 0
23.02865997158701, 35.4082866561793, 1
24.387651550868913, 33.2827564295772, 1
19.56686423226426, 30.326934442372128, 0
21.457545842765146, 31.659809960209728, 0
25.15076144887497, 33.89409391341271, 1
21.069573240979203, 32.21936612110862, 0
17.905128921789093, 28.88813385482529, 0
20.411629224757448, 32.263992292489995, 0
20.323269906838078, 32.29574812465895, 0
23.64067859798334, 38.192278809575996, 1
18.583516818010633, 31.317010181098944, 0
17.672876665469843, 32.67247775608707, 0
18.836400960218388, 35.028108243261656, 0
19.55060327163345, 34.602756266320824, 0
18.124817511542226, 31.997288449746307, 0
22.723629043769336, 34.83845262048311, 1
19.213188999276543, 31.71415755285442, 0
20.860495554922544, 29.030638237258632, 0
25.82936770950206, 33.16210202637511, 1
21.23487155577698, 36.5105588800243, 1
20.39204407747099, 32.08774193592624, 0
25.17676132371397, 34.393601274285054, 1
20.191281253428173, 35.06966921830237, 0
23.506242342727596, 34.65976495915212, 1
23.417849657642716, 30.787174197048245, 0
22.819091361866796, 34.25516433025548, 1
24.68867147060795, 35.363481550256644, 1
22.15365577923418, 37.131777154514445, 1
23.631672104136165, 34.52980905331491, 1
25.922634453956498, 35.2215760062586, 1
24.557612968127465, 36.73144402805611, 1
24.686621418656394, 33.104763826036056, 1
22.980962976720388, 35.3191819848619, 1
23.792145242488125, 35.107650004447365, 1
23.22258522384455, 30.98700760873653, 0
26.5173046073707, 35.18452932633369, 1
22.30210323807139, 32.73237945145149, 0
20.216002852334192, 33.41610156154373, 1
23.619820901736276, 36.98566859418098, 1
20.098954730848863, 33.067467402673685, 0
18.424438779822488, 31.79940219340467, 0
26.517189386365075, 34.7011323493234, 1
19.592545899041802, 30.59392660926762, 0
19.574019952530243, 31.935886159584427, 0
22.69081372502663, 35.561787418827784, 1
18.43905922308554, 30.82782241883467, 0
24.923378667802954, 34.463907946680294, 1
20.118681851201636, 31.89116680793916, 0
20.1569063412357, 31.639314277796213, 0
23.6967469082275, 32.52744160379351, 0
21.735098682375444, 36.51127780882874, 1
24.59096971887165, 33.61859674823029, 1
23.541999631800756, 32.4751927528317, 0
22.42591934771403, 34.789785253591695, 1
23.99071038023876, 35.06411342600334, 1
25.31359693611633, 35.516462459726284, 1
18.310337204918557, 32.21783772801109, 0
23.63591632187622, 36.46821490673444, 1
23.388322747322558, 36.769999842308025, 1
25.276930013476704, 35.131360854176535, 1
19.893039297257797, 30.792717627266093, 0
18.59843317023302, 32.60944545701523, 0
20.759216855120783, 32.46166610892119, 0
20.23890182459327, 32.78945132868386, 0
20.101930916301317, 31.19190374413498, 0
25.023623126719983, 34.28266788814326, 1
25.5491811833759, 33.52624549604696, 1
26.388368121945867, 35.62090746957761, 1
22.493387946548573, 36.78517041843648, 1
19.332572350434354, 32.25325633655492, 0
24.77859198674412, 34.15166673260206, 1
21.35018601896744, 33.94708664610186, 0
20.579090632339703, 30.771060416224586, 0
22.943474306364404, 37.07911595862419, 1
25.23472228644244, 32.641361593924174, 1
24.87225986527509, 36.149522366845794, 1
19.209914415003638, 31.420355685575746, 0
19.120619567709372, 30.699542112256864, 0
21.78020031891186, 33.213397759738264, 1
21.989953947825015, 33.64590281447322, 1
23.79257560586339, 38.10372825362463, 1
25.813562951888365, 35.561029988644336, 1
19.64060341428934, 30.2915567287162, 0
16.866105280907732, 28.984730409305136, 0
19.510846016895872, 29.897476657136767, 0
19.63004376836659, 33.17007380684688, 0
17.714056417303343, 31.44170391314962, 0
20.554378047506688, 31.190868044454003, 0
19.615470460641276, 31.431998074581394, 0
22.091553997471266, 31.28659385225738, 0
25.116586706562245, 36.20121874558056, 1
24.601954468608902, 32.78817486174627, 1
23.10295249458573, 34.771846982043876, 1
21.959384499160468, 31.23956701424158, 0
25.20630552859312, 36.558816149350534, 1
